,book_name,isbn,user_id,book_rating,rating
31502,The Nanny Diaries: A Novel,0312278586,23619,6,6.0
31503,The Nanny Diaries: A Novel,0312278586,23768,0,
31504,The Nanny Diaries: A Novel,0312278586,23848,0,
31505,The Nanny Diaries: A Novel,0312278586,24933,0,
31506,The Nanny Diaries: A Novel,0312278586,25711,5,5.0
31507,The Nanny Diaries: A Novel,0312278586,25981,0,
31508,The Nanny Diaries: A Novel,0312278586,26057,10,10.0
31509,The Nanny Diaries: A Novel,0312278586,26310,0,
31510,The Nanny Diaries: A Novel,0312278586,27788,0,
31511,The Nanny Diaries: A Novel,0312278586,27956,6,6.0
31512,The Nanny Diaries: A Novel,0312278586,28222,8,8.0
31513,The Nanny Diaries: A Novel,0312278586,28319,0,
31514,The Nanny Diaries: A Novel,0312278586,28523,10,10.0
31515,The Nanny Diaries: A Novel,0312278586,29259,0,
31516,The Nanny Diaries: A Novel,0312278586,29279,6,6.0
31517,The Nanny Diaries: A Novel,0312278586,29795,0,
31518,The Nanny Diaries: A Novel,0312278586,30487,0,
31519,The Nanny Diaries: A Novel,0312278586,30711,0,
31520,The Nanny Diaries: A Novel,0312278586,31134,0,
31521,The Nanny Diaries: A Novel,0312278586,31226,0,
31522,The Nanny Diaries: A Novel,0312278586,34588,0,
31523,The Nanny Diaries: A Novel,0312278586,34988,5,5.0
31524,The Nanny Diaries: A Novel,0312278586,35857,5,5.0
31525,The Nanny Diaries: A Novel,0312278586,35859,8,8.0
31526,The Nanny Diaries: A Novel,0312278586,35966,0,
31527,The Nanny Diaries: A Novel,0312278586,37538,7,7.0
31528,The Nanny Diaries: A Novel,0312278586,38176,0,
31529,The Nanny Diaries: A Novel,0312278586,38926,7,7.0
31530,The Nanny Diaries: A Novel,0312278586,39639,8,8.0
31531,The Nanny Diaries: A Novel,0312278586,41449,0,
31532,The Nanny Diaries: A Novel,0312278586,41841,6,6.0
31533,The Nanny Diaries: A Novel,0312278586,42239,9,9.0
31534,The Nanny Diaries: A Novel,0312278586,42323,0,
31535,The Nanny Diaries: A Novel,0312278586,42597,6,6.0
31536,The Nanny Diaries: A Novel,0312278586,43246,0,
31537,The Nanny Diaries: A Novel,0312278586,43842,5,5.0
31538,The Nanny Diaries: A Novel,0312278586,44537,9,9.0
31539,The Nanny Diaries: A Novel,0312278586,44728,0,
31540,The Nanny Diaries: A Novel,0312278586,44743,0,
31541,The Nanny Diaries: A Novel,0312278586,44893,0,
31542,The Nanny Diaries: A Novel,0312278586,45033,0,
31543,The Nanny Diaries: A Novel,0312278586,45507,0,
31544,The Nanny Diaries: A Novel,0312278586,46907,9,9.0
31545,The Nanny Diaries: A Novel,0312278586,47128,10,10.0
31546,The Nanny Diaries: A Novel,0312278586,48546,9,9.0
31547,The Nanny Diaries: A Novel,0312278586,49155,0,
31548,The Nanny Diaries: A Novel,0312278586,50751,0,
31549,The Nanny Diaries: A Novel,0312278586,51350,0,
31550,The Nanny Diaries: A Novel,0312278586,51615,7,7.0
31551,The Nanny Diaries: A Novel,0312278586,52917,0,
31552,The Nanny Diaries: A Novel,0312278586,53077,0,
31553,The Nanny Diaries: A Novel,0312278586,53614,0,
31554,The Nanny Diaries: A Novel,0312278586,55493,0,
31555,The Nanny Diaries: A Novel,0312278586,55892,0,
31556,The Nanny Diaries: A Novel,0312278586,56423,10,10.0
31557,The Nanny Diaries: A Novel,0312278586,56447,7,7.0
31558,The Nanny Diaries: A Novel,0312278586,56623,0,
31559,The Nanny Diaries: A Novel,0312278586,57599,0,
31560,The Nanny Diaries: A Novel,0312278586,57913,9,9.0
31561,The Nanny Diaries: A Novel,0312278586,58594,0,
31562,The Nanny Diaries: A Novel,0312278586,58645,9,9.0
31563,The Nanny Diaries: A Novel,0312278586,60050,5,5.0
31564,The Nanny Diaries: A Novel,0312278586,60244,8,8.0
31565,The Nanny Diaries: A Novel,0312278586,60336,0,
31566,The Nanny Diaries: A Novel,0312278586,60337,0,
31567,The Nanny Diaries: A Novel,0312278586,60392,0,
31568,The Nanny Diaries: A Novel,0312278586,61854,10,10.0
31569,The Nanny Diaries: A Novel,0312278586,62193,0,
31570,The Nanny Diaries: A Novel,0312278586,62343,0,
31571,The Nanny Diaries: A Novel,0312278586,62670,0,
31572,The Nanny Diaries: A Novel,0312278586,62862,8,8.0
31573,The Nanny Diaries: A Novel,0312278586,64436,0,
31574,The Nanny Diaries: A Novel,0312278586,64966,0,
31575,The Nanny Diaries: A Novel,0312278586,66608,0,
31576,The Nanny Diaries: A Novel,0312278586,66708,6,6.0
31577,The Nanny Diaries: A Novel,0312278586,67663,0,
31578,The Nanny Diaries: A Novel,0312278586,67790,4,4.0
31579,The Nanny Diaries: A Novel,0312278586,68793,8,8.0
31580,The Nanny Diaries: A Novel,0312278586,69078,5,5.0
31581,The Nanny Diaries: A Novel,0312278586,70664,9,9.0
31582,The Nanny Diaries: A Novel,0312278586,70727,7,7.0
31583,The Nanny Diaries: A Novel,0312278586,70918,9,9.0
31584,The Nanny Diaries: A Novel,0312278586,70931,0,
31585,The Nanny Diaries: A Novel,0312278586,71853,0,
31586,The Nanny Diaries: A Novel,0312278586,73394,0,
31587,The Nanny Diaries: A Novel,0312278586,74577,0,
31588,The Nanny Diaries: A Novel,0312278586,74758,0,
31589,The Nanny Diaries: A Novel,0312278586,75089,0,
31590,The Nanny Diaries: A Novel,0312278586,76237,0,
31591,The Nanny Diaries: A Novel,0312278586,77811,0,
31592,The Nanny Diaries: A Novel,0312278586,79513,6,6.0
31593,The Nanny Diaries: A Novel,0312278586,80538,0,
31594,The Nanny Diaries: A Novel,0312278586,81492,8,8.0
31595,The Nanny Diaries: A Novel,0312278586,81682,0,
31596,The Nanny Diaries: A Novel,0312278586,81771,0,
31597,The Nanny Diaries: A Novel,0312278586,83561,0,
31598,The Nanny Diaries: A Novel,0312278586,85426,0,
31599,The Nanny Diaries: A Novel,0312278586,85616,0,
31600,The Nanny Diaries: A Novel,0312278586,85757,8,8.0
31601,The Nanny Diaries: A Novel,0312278586,86202,8,8.0
31602,The Nanny Diaries: A Novel,0312278586,86368,0,
31603,The Nanny Diaries: A Novel,0312278586,86835,6,6.0
31604,The Nanny Diaries: A Novel,0312278586,88693,8,8.0
31605,The Nanny Diaries: A Novel,0312278586,89014,9,9.0
31606,The Nanny Diaries: A Novel,0312278586,89050,8,8.0
31607,The Nanny Diaries: A Novel,0312278586,89851,8,8.0
31608,The Nanny Diaries: A Novel,0312278586,91840,0,
31609,The Nanny Diaries: A Novel,0312278586,92861,10,10.0
31610,The Nanny Diaries: A Novel,0312278586,93427,10,10.0
31611,The Nanny Diaries: A Novel,0312278586,94526,7,7.0
31612,The Nanny Diaries: A Novel,0312278586,94836,0,
31613,The Nanny Diaries: A Novel,0312278586,95359,9,9.0
31614,The Nanny Diaries: A Novel,0312278586,95392,0,
31615,The Nanny Diaries: A Novel,0312278586,95923,8,8.0
31616,The Nanny Diaries: A Novel,0312278586,95932,0,
31617,The Nanny Diaries: A Novel,0312278586,96054,0,
31618,The Nanny Diaries: A Novel,0312278586,98547,0,
31619,The Nanny Diaries: A Novel,0312278586,98741,0,
31620,The Nanny Diaries: A Novel,0312278586,98758,0,
31621,The Nanny Diaries: A Novel,0312278586,98794,9,9.0
31622,The Nanny Diaries: A Novel,0312278586,98904,0,
31623,The Nanny Diaries: A Novel,0312278586,99341,8,8.0
31624,The Nanny Diaries: A Novel,0312278586,100459,0,
31625,The Nanny Diaries: A Novel,0312278586,101336,0,
31626,The Nanny Diaries: A Novel,0312278586,101876,0,
31627,The Nanny Diaries: A Novel,0312278586,102967,5,5.0
31628,The Nanny Diaries: A Novel,0312278586,104243,5,5.0
31629,The Nanny Diaries: A Novel,0312278586,105979,8,8.0
31630,The Nanny Diaries: A Novel,0312278586,106225,0,
31631,The Nanny Diaries: A Novel,0312278586,106673,9,9.0
31632,The Nanny Diaries: A Novel,0312278586,107026,0,
31633,The Nanny Diaries: A Novel,0312278586,107258,7,7.0
31634,The Nanny Diaries: A Novel,0312278586,108196,8,8.0
31635,The Nanny Diaries: A Novel,0312278586,109357,7,7.0
31636,The Nanny Diaries: A Novel,0312278586,109502,7,7.0
31637,The Nanny Diaries: A Novel,0312278586,109808,0,
31638,The Nanny Diaries: A Novel,0312278586,109910,0,
31639,The Nanny Diaries: A Novel,0312278586,110029,0,
31640,The Nanny Diaries: A Novel,0312278586,110440,0,
31641,The Nanny Diaries: A Novel,0312278586,110678,0,
31642,The Nanny Diaries: A Novel,0312278586,111300,9,9.0
31643,The Nanny Diaries: A Novel,0312278586,112026,0,
31644,The Nanny Diaries: A Novel,0312278586,112502,0,
31645,The Nanny Diaries: A Novel,0312278586,112881,0,
31646,The Nanny Diaries: A Novel,0312278586,112946,0,
31647,The Nanny Diaries: A Novel,0312278586,112972,0,
31648,The Nanny Diaries: A Novel,0312278586,113364,7,7.0
31649,The Nanny Diaries: A Novel,0312278586,113519,0,
31650,The Nanny Diaries: A Novel,0312278586,114988,0,
31651,The Nanny Diaries: A Novel,0312278586,115120,0,
31652,The Nanny Diaries: A Novel,0312278586,115473,0,
31653,The Nanny Diaries: A Novel,0312278586,116395,7,7.0
31654,The Nanny Diaries: A Novel,0312278586,117577,10,10.0
31655,The Nanny Diaries: A Novel,0312278586,117903,7,7.0
31656,The Nanny Diaries: A Novel,0312278586,119505,0,
31657,The Nanny Diaries: A Novel,0312278586,119575,0,
31658,The Nanny Diaries: A Novel,0312278586,120696,0,
31659,The Nanny Diaries: A Novel,0312278586,120908,0,
31660,The Nanny Diaries: A Novel,0312278586,121946,0,
31661,The Nanny Diaries: A Novel,0312278586,122429,5,5.0
31662,The Nanny Diaries: A Novel,0312278586,122793,0,
31663,The Nanny Diaries: A Novel,0312278586,123813,9,9.0
31664,The Nanny Diaries: A Novel,0312278586,123969,7,7.0
31665,The Nanny Diaries: A Novel,0312278586,124610,8,8.0
31666,The Nanny Diaries: A Novel,0312278586,124874,9,9.0
31667,The Nanny Diaries: A Novel,0312278586,124983,8,8.0
31668,The Nanny Diaries: A Novel,0312278586,125039,0,
31669,The Nanny Diaries: A Novel,0312278586,125692,0,
31670,The Nanny Diaries: A Novel,0312278586,125736,0,
31671,The Nanny Diaries: A Novel,0312278586,127233,0,
31672,The Nanny Diaries: A Novel,0312278586,127826,0,
31673,The Nanny Diaries: A Novel,0312278586,128045,0,
31674,The Nanny Diaries: A Novel,0312278586,128257,0,
31675,The Nanny Diaries: A Novel,0312278586,128710,0,
31676,The Nanny Diaries: A Novel,0312278586,129474,7,7.0
31677,The Nanny Diaries: A Novel,0312278586,129716,0,
31678,The Nanny Diaries: A Novel,0312278586,130305,0,
31679,The Nanny Diaries: A Novel,0312278586,130978,10,10.0
31680,The Nanny Diaries: A Novel,0312278586,132382,10,10.0
31681,The Nanny Diaries: A Novel,0312278586,132383,0,
31682,The Nanny Diaries: A Novel,0312278586,132726,8,8.0
31683,The Nanny Diaries: A Novel,0312278586,133233,8,8.0
31684,The Nanny Diaries: A Novel,0312278586,133416,0,
31685,The Nanny Diaries: A Novel,0312278586,133689,0,
31686,The Nanny Diaries: A Novel,0312278586,133747,5,5.0
31687,The Nanny Diaries: A Novel,0312278586,133846,8,8.0
31688,The Nanny Diaries: A Novel,0312278586,134516,0,
31689,The Nanny Diaries: A Novel,0312278586,135067,5,5.0
31690,The Nanny Diaries: A Novel,0312278586,135265,4,4.0
31691,The Nanny Diaries: A Novel,0312278586,136326,7,7.0
31692,The Nanny Diaries: A Novel,0312278586,136348,0,
31693,The Nanny Diaries: A Novel,0312278586,136509,0,
31694,The Nanny Diaries: A Novel,0312278586,137589,0,
31695,The Nanny Diaries: A Novel,0312278586,137688,0,
31696,The Nanny Diaries: A Novel,0312278586,138515,6,6.0
31697,The Nanny Diaries: A Novel,0312278586,138844,0,
31698,The Nanny Diaries: A Novel,0312278586,139574,8,8.0
31699,The Nanny Diaries: A Novel,0312278586,139580,0,
31700,The Nanny Diaries: A Novel,0312278586,139642,0,
31701,The Nanny Diaries: A Novel,0312278586,139835,9,9.0
31702,The Nanny Diaries: A Novel,0312278586,139937,5,5.0
31703,The Nanny Diaries: A Novel,0312278586,140000,0,
31704,The Nanny Diaries: A Novel,0312278586,140945,0,
31705,The Nanny Diaries: A Novel,0312278586,141439,10,10.0
31706,The Nanny Diaries: A Novel,0312278586,141444,0,
31707,The Nanny Diaries: A Novel,0312278586,141493,8,8.0
31708,The Nanny Diaries: A Novel,0312278586,143175,0,
31709,The Nanny Diaries: A Novel,0312278586,143409,0,
31710,The Nanny Diaries: A Novel,0312278586,143683,9,9.0
31711,The Nanny Diaries: A Novel,0312278586,143968,8,8.0
31712,The Nanny Diaries: A Novel,0312278586,144194,7,7.0
31713,The Nanny Diaries: A Novel,0312278586,144315,8,8.0
31714,The Nanny Diaries: A Novel,0312278586,144531,0,
31715,The Nanny Diaries: A Novel,0312278586,144555,0,
31716,The Nanny Diaries: A Novel,0312278586,145165,0,
31717,The Nanny Diaries: A Novel,0312278586,145641,0,
31718,The Nanny Diaries: A Novel,0312278586,145766,6,6.0
31719,The Nanny Diaries: A Novel,0312278586,146530,7,7.0
31720,The Nanny Diaries: A Novel,0312278586,147451,0,
31721,The Nanny Diaries: A Novel,0312278586,147847,0,
31722,The Nanny Diaries: A Novel,0312278586,148744,0,
31723,The Nanny Diaries: A Novel,0312278586,148804,8,8.0
31724,The Nanny Diaries: A Novel,0312278586,149069,0,
31725,The Nanny Diaries: A Novel,0312278586,149111,6,6.0
31726,The Nanny Diaries: A Novel,0312278586,149791,0,
31727,The Nanny Diaries: A Novel,0312278586,149908,0,
31728,The Nanny Diaries: A Novel,0312278586,149958,8,8.0
31729,The Nanny Diaries: A Novel,0312278586,149996,0,
31730,The Nanny Diaries: A Novel,0312278586,150067,10,10.0
31731,The Nanny Diaries: A Novel,0312278586,151139,8,8.0
31732,The Nanny Diaries: A Novel,0312278586,151537,0,
31733,The Nanny Diaries: A Novel,0312278586,152318,10,10.0
31734,The Nanny Diaries: A Novel,0312278586,152651,0,
31735,The Nanny Diaries: A Novel,0312278586,152742,0,
31736,The Nanny Diaries: A Novel,0312278586,152899,7,7.0
31737,The Nanny Diaries: A Novel,0312278586,152909,0,
31738,The Nanny Diaries: A Novel,0312278586,152946,0,
31739,The Nanny Diaries: A Novel,0312278586,153249,9,9.0
31740,The Nanny Diaries: A Novel,0312278586,154528,0,
31741,The Nanny Diaries: A Novel,0312278586,155219,10,10.0
31742,The Nanny Diaries: A Novel,0312278586,156150,0,
31743,The Nanny Diaries: A Novel,0312278586,157273,0,
31744,The Nanny Diaries: A Novel,0312278586,157787,8,8.0
31745,The Nanny Diaries: A Novel,0312278586,157799,0,
31746,The Nanny Diaries: A Novel,0312278586,160548,0,
31747,The Nanny Diaries: A Novel,0312278586,161326,7,7.0
31748,The Nanny Diaries: A Novel,0312278586,161974,0,
31749,The Nanny Diaries: A Novel,0312278586,162762,10,10.0
31750,The Nanny Diaries: A Novel,0312278586,162886,9,9.0
31751,The Nanny Diaries: A Novel,0312278586,164027,0,
31752,The Nanny Diaries: A Novel,0312278586,165308,0,
31753,The Nanny Diaries: A Novel,0312278586,167327,10,10.0
31754,The Nanny Diaries: A Novel,0312278586,167678,0,
31755,The Nanny Diaries: A Novel,0312278586,167812,8,8.0
31756,The Nanny Diaries: A Novel,0312278586,168070,7,7.0
31757,The Nanny Diaries: A Novel,0312278586,168573,9,9.0
31758,The Nanny Diaries: A Novel,0312278586,168804,8,8.0
31759,The Nanny Diaries: A Novel,0312278586,168954,0,
31760,The Nanny Diaries: A Novel,0312278586,170634,0,
31761,The Nanny Diaries: A Novel,0312278586,171004,0,
31762,The Nanny Diaries: A Novel,0312278586,171096,4,4.0
31763,The Nanny Diaries: A Novel,0312278586,171311,7,7.0
31764,The Nanny Diaries: A Novel,0312278586,171394,8,8.0
31765,The Nanny Diaries: A Novel,0312278586,171970,0,
31766,The Nanny Diaries: A Novel,0312278586,172624,10,10.0
31767,The Nanny Diaries: A Novel,0312278586,172742,0,
31768,The Nanny Diaries: A Novel,0312278586,173415,0,
31769,The Nanny Diaries: A Novel,0312278586,173728,6,6.0
31770,The Nanny Diaries: A Novel,0312278586,174216,0,
31771,The Nanny Diaries: A Novel,0312278586,174304,8,8.0
31772,The Nanny Diaries: A Novel,0312278586,175003,0,
31773,The Nanny Diaries: A Novel,0312278586,175536,0,
31774,The Nanny Diaries: A Novel,0312278586,175559,0,
31775,The Nanny Diaries: A Novel,0312278586,176181,10,10.0
31776,The Nanny Diaries: A Novel,0312278586,176795,10,10.0
31777,The Nanny Diaries: A Novel,0312278586,177157,0,
31778,The Nanny Diaries: A Novel,0312278586,178322,2,2.0
31779,The Nanny Diaries: A Novel,0312278586,178667,0,
31780,The Nanny Diaries: A Novel,0312278586,180159,0,
31781,The Nanny Diaries: A Novel,0312278586,180910,5,5.0
31782,The Nanny Diaries: A Novel,0312278586,181255,0,
31783,The Nanny Diaries: A Novel,0312278586,181687,9,9.0
31784,The Nanny Diaries: A Novel,0312278586,182085,0,
31785,The Nanny Diaries: A Novel,0312278586,182202,10,10.0
31786,The Nanny Diaries: A Novel,0312278586,182993,9,9.0
31787,The Nanny Diaries: A Novel,0312278586,183572,8,8.0
31788,The Nanny Diaries: A Novel,0312278586,183753,8,8.0
31789,The Nanny Diaries: A Novel,0312278586,184299,0,
31790,The Nanny Diaries: A Novel,0312278586,186039,0,
31791,The Nanny Diaries: A Novel,0312278586,186890,7,7.0
31792,The Nanny Diaries: A Novel,0312278586,187145,0,
31793,The Nanny Diaries: A Novel,0312278586,188589,0,
31794,The Nanny Diaries: A Novel,0312278586,190741,0,
31795,The Nanny Diaries: A Novel,0312278586,190897,8,8.0
31796,The Nanny Diaries: A Novel,0312278586,191638,9,9.0
31797,The Nanny Diaries: A Novel,0312278586,191875,0,
31798,The Nanny Diaries: A Novel,0312278586,193428,0,
31799,The Nanny Diaries: A Novel,0312278586,193676,0,
31800,The Nanny Diaries: A Novel,0312278586,194600,6,6.0
31801,The Nanny Diaries: A Novel,0312278586,195018,0,
31802,The Nanny Diaries: A Novel,0312278586,196077,8,8.0
31803,The Nanny Diaries: A Novel,0312278586,196129,0,
31804,The Nanny Diaries: A Novel,0312278586,196466,0,
31805,The Nanny Diaries: A Novel,0312278586,197474,3,3.0
31806,The Nanny Diaries: A Novel,0312278586,198564,0,
31807,The Nanny Diaries: A Novel,0312278586,201447,7,7.0
31808,The Nanny Diaries: A Novel,0312278586,201923,8,8.0
31809,The Nanny Diaries: A Novel,0312278586,203506,9,9.0
31810,The Nanny Diaries: A Novel,0312278586,204864,0,
31811,The Nanny Diaries: A Novel,0312278586,204909,4,4.0
31812,The Nanny Diaries: A Novel,0312278586,205145,0,
31813,The Nanny Diaries: A Novel,0312278586,205285,0,
31814,The Nanny Diaries: A Novel,0312278586,205508,0,
31815,The Nanny Diaries: A Novel,0312278586,205735,0,
31816,The Nanny Diaries: A Novel,0312278586,205980,0,
31817,The Nanny Diaries: A Novel,0312278586,206567,2,2.0
31818,The Nanny Diaries: A Novel,0312278586,207148,0,
31819,The Nanny Diaries: A Novel,0312278586,207616,6,6.0
31820,The Nanny Diaries: A Novel,0312278586,208650,9,9.0
31821,The Nanny Diaries: A Novel,0312278586,208671,0,
31822,The Nanny Diaries: A Novel,0312278586,209174,0,
31823,The Nanny Diaries: A Novel,0312278586,209688,8,8.0
31824,The Nanny Diaries: A Novel,0312278586,210097,8,8.0
31825,The Nanny Diaries: A Novel,0312278586,211344,8,8.0
31826,The Nanny Diaries: A Novel,0312278586,213126,7,7.0
31827,The Nanny Diaries: A Novel,0312278586,213494,0,
31828,The Nanny Diaries: A Novel,0312278586,214809,10,10.0
31829,The Nanny Diaries: A Novel,0312278586,214821,0,
31830,The Nanny Diaries: A Novel,0312278586,214931,0,
31831,The Nanny Diaries: A Novel,0312278586,215384,9,9.0
31832,The Nanny Diaries: A Novel,0312278586,216576,8,8.0
31833,The Nanny Diaries: A Novel,0312278586,217223,5,5.0
31834,The Nanny Diaries: A Novel,0312278586,217292,0,
31835,The Nanny Diaries: A Novel,0312278586,217375,0,
31836,The Nanny Diaries: A Novel,0312278586,218121,0,
31837,The Nanny Diaries: A Novel,0312278586,218377,0,
31838,The Nanny Diaries: A Novel,0312278586,219157,7,7.0
31839,The Nanny Diaries: A Novel,0312278586,219219,0,
31840,The Nanny Diaries: A Novel,0312278586,220278,8,8.0
31841,The Nanny Diaries: A Novel,0312278586,220688,10,10.0
31842,The Nanny Diaries: A Novel,0312278586,221655,9,9.0
31843,The Nanny Diaries: A Novel,0312278586,221669,7,7.0
31844,The Nanny Diaries: A Novel,0312278586,222296,0,
31845,The Nanny Diaries: A Novel,0312278586,222970,5,5.0
31846,The Nanny Diaries: A Novel,0312278586,222996,5,5.0
31847,The Nanny Diaries: A Novel,0312278586,223036,8,8.0
31848,The Nanny Diaries: A Novel,0312278586,223087,8,8.0
31849,The Nanny Diaries: A Novel,0312278586,223152,8,8.0
31850,The Nanny Diaries: A Novel,0312278586,223554,9,9.0
31851,The Nanny Diaries: A Novel,0312278586,223607,7,7.0
31852,The Nanny Diaries: A Novel,0312278586,224209,8,8.0
31853,The Nanny Diaries: A Novel,0312278586,224249,0,
31854,The Nanny Diaries: A Novel,0312278586,224257,10,10.0
31855,The Nanny Diaries: A Novel,0312278586,224349,0,
31856,The Nanny Diaries: A Novel,0312278586,224430,5,5.0
31857,The Nanny Diaries: A Novel,0312278586,225810,0,
31858,The Nanny Diaries: A Novel,0312278586,226393,0,
31859,The Nanny Diaries: A Novel,0312278586,226874,8,8.0
31860,The Nanny Diaries: A Novel,0312278586,228313,0,
31861,The Nanny Diaries: A Novel,0312278586,228868,4,4.0
31862,The Nanny Diaries: A Novel,0312278586,229011,0,
31863,The Nanny Diaries: A Novel,0312278586,229313,0,
31864,The Nanny Diaries: A Novel,0312278586,229551,0,
31865,The Nanny Diaries: A Novel,0312278586,229741,8,8.0
31866,The Nanny Diaries: A Novel,0312278586,230030,0,
31867,The Nanny Diaries: A Novel,0312278586,231210,0,
31868,The Nanny Diaries: A Novel,0312278586,233723,8,8.0
31869,The Nanny Diaries: A Novel,0312278586,234597,0,
31870,The Nanny Diaries: A Novel,0312278586,235105,10,10.0
31871,The Nanny Diaries: A Novel,0312278586,235729,8,8.0
31872,The Nanny Diaries: A Novel,0312278586,236181,4,4.0
31873,The Nanny Diaries: A Novel,0312278586,236757,0,
31874,The Nanny Diaries: A Novel,0312278586,237496,9,9.0
31875,The Nanny Diaries: A Novel,0312278586,238087,9,9.0
31876,The Nanny Diaries: A Novel,0312278586,238120,0,
31877,The Nanny Diaries: A Novel,0312278586,238545,0,
31878,The Nanny Diaries: A Novel,0312278586,238781,0,
31879,The Nanny Diaries: A Novel,0312278586,238864,8,8.0
31880,The Nanny Diaries: A Novel,0312278586,240035,7,7.0
31881,The Nanny Diaries: A Novel,0312278586,240144,0,
31882,The Nanny Diaries: A Novel,0312278586,241944,4,4.0
31883,The Nanny Diaries: A Novel,0312278586,242006,0,
31884,The Nanny Diaries: A Novel,0312278586,242143,4,4.0
31885,The Nanny Diaries: A Novel,0312278586,242839,0,
31886,The Nanny Diaries: A Novel,0312278586,242843,0,
31887,The Nanny Diaries: A Novel,0312278586,243328,0,
31888,The Nanny Diaries: A Novel,0312278586,244517,7,7.0
31889,The Nanny Diaries: A Novel,0312278586,244688,0,
31890,The Nanny Diaries: A Novel,0312278586,245362,6,6.0
31891,The Nanny Diaries: A Novel,0312278586,245438,0,
31892,The Nanny Diaries: A Novel,0312278586,245534,5,5.0
31893,The Nanny Diaries: A Novel,0312278586,246156,0,
31894,The Nanny Diaries: A Novel,0312278586,246471,0,
31895,The Nanny Diaries: A Novel,0312278586,246634,0,
31896,The Nanny Diaries: A Novel,0312278586,248373,0,
31897,The Nanny Diaries: A Novel,0312278586,249352,9,9.0
31898,The Nanny Diaries: A Novel,0312278586,250463,0,
31899,The Nanny Diaries: A Novel,0312278586,251039,0,
31900,The Nanny Diaries: A Novel,0312278586,251140,10,10.0
31901,The Nanny Diaries: A Novel,0312278586,251744,8,8.0
31902,The Nanny Diaries: A Novel,0312278586,251811,0,
31903,The Nanny Diaries: A Novel,0312278586,252806,0,
31904,The Nanny Diaries: A Novel,0312278586,253106,8,8.0
31905,The Nanny Diaries: A Novel,0312278586,253482,8,8.0
31906,The Nanny Diaries: A Novel,0312278586,253867,0,
31907,The Nanny Diaries: A Novel,0312278586,254016,8,8.0
31908,The Nanny Diaries: A Novel,0312278586,255489,7,7.0
31909,The Nanny Diaries: A Novel,0312278586,255618,0,
31910,The Nanny Diaries: A Novel,0312278586,258599,8,8.0
31911,The Nanny Diaries: A Novel,0312278586,258938,0,
31912,The Nanny Diaries: A Novel,0312278586,259028,0,
31913,The Nanny Diaries: A Novel,0312278586,259626,0,
31914,The Nanny Diaries: A Novel,0312278586,260183,8,8.0
31915,The Nanny Diaries: A Novel,0312278586,260699,10,10.0
31916,The Nanny Diaries: A Novel,0312278586,260897,8,8.0
31917,The Nanny Diaries: A Novel,0312278586,261829,0,
31918,The Nanny Diaries: A Novel,0312278586,262469,9,9.0
31919,The Nanny Diaries: A Novel,0312278586,262795,7,7.0
31920,The Nanny Diaries: A Novel,0312278586,262902,7,7.0
31921,The Nanny Diaries: A Novel,0312278586,262998,0,
31922,The Nanny Diaries: A Novel,0312278586,263460,0,
31923,The Nanny Diaries: A Novel,0312278586,263475,7,7.0
31924,The Nanny Diaries: A Novel,0312278586,263560,7,7.0
31925,The Nanny Diaries: A Novel,0312278586,264284,7,7.0
31926,The Nanny Diaries: A Novel,0312278586,264657,0,
31927,The Nanny Diaries: A Novel,0312278586,264947,0,
31928,The Nanny Diaries: A Novel,0312278586,265290,8,8.0
31929,The Nanny Diaries: A Novel,0312278586,266229,8,8.0
31930,The Nanny Diaries: A Novel,0312278586,267331,0,
31931,The Nanny Diaries: A Novel,0312278586,267920,8,8.0
31932,The Nanny Diaries: A Novel,0312278586,268110,0,
31933,The Nanny Diaries: A Novel,0312278586,268751,0,
31934,The Nanny Diaries: A Novel,0312278586,269890,8,8.0
31935,The Nanny Diaries: A Novel,0312278586,270235,9,9.0
31936,The Nanny Diaries: A Novel,0312278586,270267,9,9.0
31937,The Nanny Diaries: A Novel,0312278586,270738,0,
31938,The Nanny Diaries: A Novel,0312278586,271538,0,
31939,The Nanny Diaries: A Novel,0312278586,271705,8,8.0
31940,The Nanny Diaries: A Novel,0312278586,273979,10,10.0
31941,The Nanny Diaries: A Novel,0312278586,275704,8,8.0
31942,The Nanny Diaries: A Novel,0312278586,276050,9,9.0
32570,Life of Pi,0156027321,277363,8,8.0
32571,Life of Pi,0156027321,277959,8,8.0
32572,Life of Pi,0156027321,278243,8,8.0
32573,Life of Pi,0156027321,486,0,
32574,Life of Pi,0156027321,805,9,9.0
32575,Life of Pi,0156027321,915,10,10.0
32576,Life of Pi,0156027321,1412,9,9.0
32577,Life of Pi,0156027321,1725,0,
32578,Life of Pi,0156027321,1848,10,10.0
32579,Life of Pi,0156027321,2790,0,
32580,Life of Pi,0156027321,2891,5,5.0
32581,Life of Pi,0156027321,3538,0,
32582,Life of Pi,0156027321,4017,0,
32583,Life of Pi,0156027321,4622,0,
32584,Life of Pi,0156027321,6368,0,
32585,Life of Pi,0156027321,6394,0,
32586,Life of Pi,0156027321,7125,0,
32587,Life of Pi,0156027321,7283,0,
32588,Life of Pi,0156027321,8066,9,9.0
32589,Life of Pi,0156027321,8245,9,9.0
32590,Life of Pi,0156027321,8255,8,8.0
32591,Life of Pi,0156027321,8454,9,9.0
32592,Life of Pi,0156027321,8681,0,
32593,Life of Pi,0156027321,9221,0,
32594,Life of Pi,0156027321,9408,0,
